label,question,label_position
damaged_card,my card is damaged and unusable,79
damaged_card,it seems i can't use my card since it has been damaged,79
damaged_card,what do i do about a card that's too messed up to be properly scanned,79
date,what date will it be 6 days from now,59
date,what year is it,59
date,i need to know today's date please,59
date,would you let me know today's date,59
date,what is the month and day tomorrow,59
date,give me the date,59
date,what would tomorrow's date be,59
date,what's tomorrow on the calender,59
date,tell me what the date is today,59
date,what is the date,59
date,tell me what the date will be in 5 days,59
date,tell me what the date is tomorrow,59
date,i need to know what the date is today,59
date,do you have the date,59
date,what's the date 400 days from now,59
date,please tell me what date it is today,59
date,show me the date,59
date,the date tomorrow is what,59
date,what will the date be in 10 days,59
date,can you tell me the date today,59
date,what is the current day,59
date,"what's the current date, month and year",59
date,"what's the date tomorrow, please",59
date,"in six days, what will it be",59
date,tell me what tomorrow's date is,59
definition,define antagonist for me please,3
definition,what is the definition of flange,3
definition,tell me what the word die means,3
definition,what does idiosyncratic mean,3
definition,what is the definition of incomprehensible,3
definition,may i please have a definition for the work churlish,3
definition,what does the word ataraxy mean,3
definition,whats the definition of transmute,3
definition,what is the definition of didactic,3
definition,read me the definition of ajar,3
definition,what's the definition of idiosyncratic,3
definition,definition of anachronism,3
definition,can you show me the dictionary definition of ajar,3
definition,please share the definition of episcopalian,3
definition,tell me what flange means,3
definition,tell me the definition of the word redemption,3
definition,i want to know what the word discomfit means,3
definition,what does deceive mean,3
definition,define discretionary,3
definition,what the heck is qat,3
definition,define discontent,3
definition,what is the meaning of flange,3
definition,what is the meaning of altruism,3
definition,what is the meaning of stupendous,3
definition,what is the definiton of auspicious,3
direct_deposit,link up my paycheck for direct deposit to my account at chase,121
direct_deposit,help me set up a direct deposit,121
direct_deposit,would you help me set up direct deposit,121
direct_deposit,how do i go about getting direct deposit in my usaa account,121
direct_deposit,"i want to set up direct deposit for my paycheck, what do i need to do",121
direct_deposit,how do i set up direct deposit for my first national account,121
direct_deposit,"i would like to set up a direct deposit, please tell me how",121
direct_deposit,what is required to direct deposit my paycheck,121
direct_deposit,"can you teach me how to set up direct deposit, or show me who can",121
direct_deposit,how can i set up direct deposit,121
direct_deposit,i want to set up direct deposit,121
direct_deposit,i'd like to know about setting up direct deposit,121
direct_deposit,is there a specific way to set up direct deposit,121
direct_deposit,direct deposit information,121
direct_deposit,how is a direct deposit set up,121
direct_deposit,how do i direct deposit my paycheck,121
direct_deposit,"if i would like to set up direct deposit, how do i do it",121
direct_deposit,what are the steps to set up direct deposit to my chase account,121
direct_deposit,how can i set up direct deposits from my job to my bank,121
direct_deposit,i need to set up direct deposit,121
direct_deposit,how do i set up direct deposit,121
direct_deposit,tell me how to set up a direct deposit,121
direct_deposit,set up payroll direct deposit to my checking account,121
direct_deposit,how do i set up direct deposit for my paycheck,121
direct_deposit,bank options direct deposit,121
directions,how do i get to the grocery store by bus,116
directions,is it possible to take the bus to the brooklyn bridge,116
directions,where is the closest starbucks,116
directions,how do i get to the bus stop on foot,116
directions,how do i get to the train on foot,116
directions,where is the closest subway entrance to me to go to brooklyn,116
directions,how close is a gas station to mcdonalds,116
directions,"where is the closest walmart to boise, idaho",116
directions,please tell me the subway station nearest to madison square garden in new york,116
directions,please tell me the location of the nearest target store,116
directions,get me directions to phoenix,116
directions,are there any furniture outlets near the mall,116
directions,"where is the nearest gas station to 20th and market streets, in philadelphia, pa",116
directions,is a bar close to my church,116
directions,give me directions to the nearest gas station,116
directions,i want to know how to get to statue of liberty by bus,116
directions,"search for the nearest atm to newark penn station, newark in new jersey",116
directions,i need to know the nearest bank's location,116
directions,where's the nearest gas station,116
directions,would you tell me how to get to walmart by bus,116
directions,how do i get to the subway by foot,116
directions,what are the directions to get to olympia by bus,116
directions,direct me to the closest korean grocery,116
directions,how do i get to the mall by bus,116
directions,i want directions to phoenix,116
distance,how long is it to ann arbor by bus,30
distance,what time will we arrive at the bank,30
distance,what's the estimated time to get to ppg paints arena in pittsburgh via bus,30
distance,can you tell me the drive time to the nearest gas station,30
distance,how long will it take to walk to the safeway in the strip mall,30
distance,whats the travel time to redmond right now,30
distance,will it be long to get to the sky harbor airport,30
distance,how long is the drive from sfo to fisherman's wharf,30
distance,what is the length of time it takes to get to phoenix,30
distance,how long does it take to get to red robin on phoenix,30
distance,how long does it take to get to el paso on a bus,30
distance,"so to go to brooklyn, it would take me how long again",30
distance,what is the time frame to get to phoenix,30
distance,does it take 5 hrs to get to brooklyn by bus,30
distance,how fast can i get to target in trenton,30
distance,"if i'm trying to get to heinz field, how long would it take by bus",30
distance,how long does it take to get to orlando by bus,30
distance,"utilizing an automobile known as a bus, how long will it take to get to detroit",30
distance,approximately how much time will it take to get to tod's in minutes,30
distance,how much time will riding the bus to downtown take,30
distance,"so, does it take long to get to dodger stadium in anaheim",30
distance,how long will it take to get to phoenix,30
distance,give me the time left before i get to the hotel,30
distance,how long will it take me to get to the mcdonald's in the city,30
distance,what's the time to destination going via bus to omaha,30
do_you_have_pets,do you own any animals,82
do_you_have_pets,"which do you prefer, cats or dogs",82
do_you_have_pets,so what pets do you have,82
do_you_have_pets,what creatures do you keep for love,82
do_you_have_pets,what are the pet types you own,82
do_you_have_pets,what type of pet is in your home,82
do_you_have_pets,would you tell me what kind of pets you have,82
do_you_have_pets,do you own any pet,82
do_you_have_pets,"if you had to choose, cat or dog",82
do_you_have_pets,do you like cat or dogs,82
do_you_have_pets,do you have cats or dogs or something else as a pet,82
do_you_have_pets,kind of what pets do you have,82
do_you_have_pets,i wanna know what kinds of pets you have,82
do_you_have_pets,to what animal species do your pets belong,82
do_you_have_pets,what pets do you currently own,82
do_you_have_pets,i want to know what kinds of pets you have,82
do_you_have_pets,"which domestic animal do you prefer, dog or cat",82
do_you_have_pets,what are the pets that you raise,82
do_you_have_pets,i need to know whether you are a cat or dog person,82
do_you_have_pets,"what kind of person are you, a cat or dog",82
do_you_have_pets,what kinds of pets do you own,82
do_you_have_pets,so are cats and dogs liked by you,82
do_you_have_pets,how many different pets do you have,82
do_you_have_pets,do you have any pet animals,82
do_you_have_pets,do you have a pet,82
exchange_rate,convert 100 dollars to euros,87
exchange_rate,is the dollar strong against the yen today,87
exchange_rate,how many dollars can i exchange for 100000 yen,87
exchange_rate,how much country of canada money would i get for $100,87
exchange_rate,whats pesos australian dollars in 20,87
exchange_rate,how much is 100 dollars in euros,87
exchange_rate,how much can i expect to receive if i trade in 6 yens,87
exchange_rate,"if i have 20,000 yen, how much is that in usd",87
exchange_rate,what's 10 pounds in dollars,87
exchange_rate,how many dollars is one mexican peso,87
exchange_rate,how many mexican pesos can i get for one us dollar,87
exchange_rate,tell me how many pesos equal 500 dollars,87
exchange_rate,exchange rate to go from dollar to yen,87
exchange_rate,500 dollars equals what in pesos,87
exchange_rate,tell me the exchange rate of dollars to yen,87
exchange_rate,what is the exchange rate between british pounds and yen,87
exchange_rate,what's 11 yen in pounds,87
exchange_rate,convert krugerrands to saudi riyal,87
exchange_rate,how many pesos in one dollar us,87
exchange_rate,i wanna know five dollars in yen and rubles,87
exchange_rate,how many japanese yen are in a us dollar,87
exchange_rate,can you tell me dollars to franks,87
exchange_rate,how many dollars can i exchange for 10000 yen,87
exchange_rate,whats rupees dollars in 30,87
exchange_rate,what's the exhange rate between mxn and gbp,87
expiration_date,what month does my card close,135
expiration_date,when will my american express card expire,135
expiration_date,when will my american express credit card expire,135
expiration_date,will my debit card go bad any time soon,135
expiration_date,what is the validity of my credit card,135
expiration_date,what is the date that my visa card expires,135
expiration_date,when do i have to renew my card so it doesn't expire,135
expiration_date,what is the expiration date on my card,135
expiration_date,please look up my card's expiration date,135
expiration_date,tell me the expiration date for my current credit card,135
expiration_date,when is the expiration date of my credit card,135
expiration_date,my american express card expires on what date,135
expiration_date,do you know the expiration date on my credit card,135
expiration_date,when is the expiration date for my discover card,135
expiration_date,can you find out for me when my credit card will be expiring,135
expiration_date,can you tell me the expiration date for my mastercard,135
expiration_date,what month and year will my visa card expire,135
expiration_date,tell me when my visa card will have expired,135
expiration_date,my card expires in what month,135
expiration_date,please find the expiration month listed on my card,135
expiration_date,"what's the month, year, and day that my card expires",135
expiration_date,what is the month that my card is set to expire in,135
expiration_date,tell me the expiry month of my card,135
expiration_date,tell me the expiry date of my credit card,135
expiration_date,what is the expiration month and year on my credit car,135
find_phone,where would my phone be,6
find_phone,can you help locate my phone,6
find_phone,can you call my cellphone,6
find_phone,what happened to my cellphone,6
find_phone,are you able to track a phone,6
find_phone,please help me in finding my phone,6
find_phone,ai find my phone,6
find_phone,locate my phone,6
find_phone,"siri, where is my iphone",6
find_phone,where can i find my phone,6
find_phone,can you find my phone,6
find_phone,the location of my phone is unknown to me,6
find_phone,do you know where i left my phone,6
find_phone,please aid in my searching for my lost phone,6
find_phone,"i need my phone, but can't find it",6
find_phone,"ai, i lost my phone, help me find it please",6
find_phone,"siri, find my iphone",6
find_phone,i lost my phone,6
find_phone,help me find my phone,6
find_phone,i need help figuring out where my phone is,6
find_phone,could you help me locate my phone,6
find_phone,i can't find my phone do you know where it is,6
find_phone,please help me find my phone,6
find_phone,my phone cannot be found,6
find_phone,i need help locating my phone,6
flight_status,what time is my flight going to land,16
flight_status,at what point will this flight start letting people board,16
flight_status,when is my plane scheduled to land,16
flight_status,are there any expected delays for flight dl123,16
flight_status,whats the status of my delta flight,16
flight_status,when is my flight going to board,16
flight_status,is my delta flight on time,16
flight_status,i need to know the status of flight dl123,16
flight_status,i would love to know when my flight is going to land,16
flight_status,what's my flight's eta,16
flight_status,what's up with my american airline flight will it be on time,16
flight_status,could you tell me the status of my frontier flight,16
flight_status,when does my flight arrive,16
flight_status,when's my flight boarding,16
flight_status,how long until delta is at the gate,16
flight_status,what time is my flight supposed to be landing,16
flight_status,tell me when my flight will land,16
flight_status,what time is this flight supposed to land,16
flight_status,what landing time is scheduled for my flight,16
flight_status,whats the latest on flight dl123,16
flight_status,what's the status of my virgin airlines flight,16
flight_status,when's my flight getting here,16
flight_status,update me on my delta flight please,16
flight_status,whats the update on flight dl123,16
flight_status,where is my delta flight,16
flip_coin,please flip the coin,17
flip_coin,i will determine it with a coin flip,17
flip_coin,flip a coin for me i call tails,17
flip_coin,please flip a coin,17
flip_coin,"flip a coin and let me know if it lands on heads or tails, please",17
flip_coin,flip a normal coin,17
flip_coin,flip that coin once; it must be tails,17
flip_coin,"ai, heads or tails",17
flip_coin,toss a coin i will take heads,17
flip_coin,flip a coin for me,17
flip_coin,just toss a coin,17
flip_coin,flip that coin please,17
flip_coin,i require a coin flip,17
flip_coin,flip that coin now,17
flip_coin,i want you to flip a coin,17
flip_coin,flip a coin one time,17
flip_coin,"filp a coin, i call heads",17
flip_coin,flip a coin for me ai,17
flip_coin,let's decide with a coin flip,17
flip_coin,flip a coin heads or tails,17
flip_coin,can you flip a coin for me,17
flip_coin,can you do a coin flip for me,17
flip_coin,can i get a random heads or tails,17
flip_coin,i want you to flip a fair sided coin,17
flip_coin,"ai, flip a coin for me",17
food_last,what is the expiration date of my milk,67
food_last,"so it seems i have had pizza in the fridge since monday, so is it safe to eat",67
food_last,how long can i keep a ham in the freezer,67
food_last,is rice ok after 3 days in the refrigerator,67
food_last,what's the time frame for hamburger stored in the freezer to go bad,67
food_last,is my milk safe to drink after being in the refrigerator for a week,67
food_last,how long can i keep fish in the freezer before it gets ruined,67
food_last,my chinese food has sat in the fridge since friday but can i still eat it,67
food_last,how long does it take frozen steaks to go bad,67
food_last,how long until pork spoils in the fridge,67
food_last,does tofu last long in the freezer before it goes bad,67
food_last,how long can i keep avocados in the fridge before they go bad,67
food_last,is there a time limit on leaving pork in the fridge,67
food_last,cut carrots can stay in the fridge for how long before going bad,67
food_last,how long can i leave pizza in the fridge,67
food_last,what's the shelf life for eggs in the fridge,67
food_last,how long does bread last,67
food_last,give me the length of time that i can leave milk in my fridge,67
food_last,apples expire in how long,67
food_last,how long does it take for dough in the freezer to go off,67
food_last,when does milk will go bad,67
food_last,"i have had pizza in the fridge since monday, so is it safe to eat",67
food_last,will the chicken have gone bad if it's been in the fridge since monday,67
food_last,how long can i keep deer meat in the freezer before it's unedible,67
food_last,what is the expiration date for honey,67
freeze_account,i need my savings account placed under a block as soon as possible,27
freeze_account,please put a block on my td ameritrade account now,27
freeze_account,i need my account frozen,27
freeze_account,please put a block on my wells fargo account immediately,27
freeze_account,how can i stop transactions on my account,27
freeze_account,may you stop a paymet on my account,27
freeze_account,stop all payments to my bank account,27
freeze_account,my bank account must be frozen,27
freeze_account,put a hold on my bank account,27
freeze_account,i'd like to put a freeze on my bank account,27
freeze_account,please put a block on my citi account immediately,27
freeze_account,i need a block put on my chase account right away,27
freeze_account,can you please freeze my bank account,27
freeze_account,freeze my bank account,27
freeze_account,i'd like a stop placed on my bank account,27
freeze_account,i really want my account frozen,27
freeze_account,stop payments from my bank,27
freeze_account,put a hold on my chase account right away please,27
freeze_account,plase hold my account for now,27
freeze_account,could you freeze my account,27
freeze_account,i want to freeze my bank account,27
freeze_account,"i need you to place a stop on my bank account, thank you",27
freeze_account,i would like you to put a stop on my bank account,27
freeze_account,freeze my account immediately,27
freeze_account,please force my account to freeze,27
fun_fact,tell me an axolotl fact,10
fun_fact,what's a good trivia fact about china,10
fun_fact,say a fun fact about mt everest,10
fun_fact,give me a cool fact about potatoes,10
fun_fact,what is one thing i might not know about nike shoes,10
fun_fact,tell me something interesting about lake tahoe,10
fun_fact,tell me a fun trivia bit about artificial intelligence,10
fun_fact,tell me a fun fact about tigers,10
fun_fact,please give me a really impressive piece of trivia about bubble gum,10
fun_fact,what's a fun fact about mythology,10
fun_fact,give me a amusing fact about wolf,10
fun_fact,share with me a fun fact about outer space,10
fun_fact,what's a cool and interesting thing about dogs,10
fun_fact,i want to hear a fun fact about american presidents,10
fun_fact,give me a fun fact about otters,10
fun_fact,what are fun facts about lighthouses,10
fun_fact,please tell me trivia about hamburgers,10
fun_fact,tell me all about the trivia with friends,10
fun_fact,please tell me an interesting tidbit about the roman empire,10
fun_fact,help me learn something intriguing about turtles,10
fun_fact,i need interesting baseball trivia from the nineteen eighties,10
fun_fact,do you know any trivia about ostriches,10
fun_fact,i'd like to hear a fun fact about adult entertainment,10
fun_fact,tell me something interesting about sperm whales,10
fun_fact,what is some trivia about frog,10
gas,do i have enough fuel to get to buffalo,134
gas,do i have enough fuel to get to tampa,134
gas,does my car have enough gas to get to atlantic city,134
gas,what amount of gas do i have left,134
gas,tell me the amount of gas i have,134
gas,what is the gas level in my gas tank,134
gas,let me know how much gas i have,134
gas,please tell me the amount of gas i have,134
gas,what is the number of gas in my car right now,134
gas,will i run out of gas before i get to sioux falls,134
gas,how's my gasoline how much do i have left,134
gas,what level is my gas at,134
gas,how many miles before i run out of gas,134
gas,do i have a lot of gas left,134
gas,what's left in my gas tank,134
gas,i need to know how much gas i have,134
gas,what is the amount of gas in my car,134
gas,how much fuel do i have,134
gas,what amount of gas do i have in my car,134
gas,what is my current gas level at,134
gas,can i get to susan's house with my current tank,134
gas,can i get to work safely or do i need to stop and get gas,134
gas,can you tell me the amount of gas i have,134
gas,in my tank how much gas is there,134
gas,can i reach seattle with this amount of fuel,134
gas_type,could you tell me the fuel type for my car,84
gas_type,tell me the fuel type used by my car,84
gas_type,what gas does that car currently use,84
gas_type,what kind of fuel should i put in my car,84
gas_type,tell me what type of gas this car uses,84
gas_type,what is the best type of gas for this car,84
gas_type,what gas does my car use,84
gas_type,is there a minimum gas grade this car needs,84
gas_type,tell me the gasoline type for this car,84
gas_type,what kind of gas does this car use,84
gas_type,what type of fuel does this car utilize,84
gas_type,what type of fuel is used for this vehicle,84
gas_type,which fuel does my car take,84
gas_type,what kind of fuel does my vehicle run on,84
gas_type,what kind of gas is needed for this car,84
gas_type,what gas is needed for the car,84
gas_type,what type of gas do i need for this car,84
gas_type,tell me what type of fuel my car uses,84
gas_type,what type of gas am i allowed to put in this car,84
gas_type,i need to know what kind of fuel this car needs,84
gas_type,what type of gas should i use,84
gas_type,will using a different type of gas matter for this car,84
gas_type,what gas do i need to fill the car up with,84
gas_type,tell me what kind of gas this car uses,84
gas_type,what kind of gas should i use for this car,84
goodbye,"thank you for chatting with me, bye",96
goodbye,it was really nice to be able to chat with you,96
goodbye,i have to say goodbye,96
goodbye,"this was a nice chat, goodbye",96
goodbye,this was a great conversation,96
goodbye,see ya!,96
goodbye,"see you later, alligator",96
goodbye,see you in a while,96
goodbye,bye!,96
goodbye,i need to go now,96
goodbye,"enjoy your day, goodbye",96
goodbye,see you later alligator,96
goodbye,i've got to run now,96
goodbye,peace,96
goodbye,it was good to talk to you today,96
goodbye,it was good chatting,96
goodbye,adios!,96
goodbye,talk later,96
goodbye,it was nice to talk it out with you,96
goodbye,"nice talking again, bye",96
goodbye,it was really awesome to talk to you,96
goodbye,it was enjoyable talking with you,96
goodbye,"great talk, take it easy",96
goodbye,talk to you later,96
goodbye,good bye then,96
greeting,wassup,118
greeting,hi ai,118
greeting,are things going well for you,118
greeting,tell me how are you,118
greeting,hey there!,118
greeting,how ya doin,118
greeting,ai how are you doing on this fine day,118
greeting,hi there,118
greeting,how are you this fine day,118
greeting,how's it going with you,118
greeting,"hello, how are things",118
greeting,are you well,118
greeting,hello how's it going,118
greeting,how've you been feeling,118
greeting,have you been good,118
greeting,ai how are you doing today,118
greeting,aloha,118
greeting,"hi there, how are things",118
greeting,how is everything going for you,118
greeting,what's up,118
greeting,are you okay,118
greeting,are you doing ok,118
greeting,"wake up, ai",118
greeting,how is everything with you,118
greeting,"hey there, how are you today",118
how_busy,what is the average wait time to be seated for dinner at rouge,92
how_busy,how long is the wait at macaroni grill,92
how_busy,what's the wait for a table at olive garden right now,92
how_busy,how long is the wait at chipotle,92
how_busy,how long will i have to wait before being seated at the cheese cake factory,92
how_busy,how much to wait before dining in the jack in the box at 4 pm,92
how_busy,what is the wait time at this restaurant,92
how_busy,do you know how busy outback steakhouse tends to be at 7:00 pm,92
how_busy,how busy will chili's be if i go at 6 pm,92
how_busy,when will the restaurant be busiest,92
how_busy,tell me how busy red robin is at 5 pm,92
how_busy,how busy is imanas at 6,92
how_busy,please look into the current wait times at chili's right now,92
how_busy,how long is the wait at assagios today,92
how_busy,does macaroni grill have a wait how long,92
how_busy,"at four, how much business does georgio have",92
how_busy,i would like to find out if macaroni grill will be busy around 7:00 pm,92
how_busy,does ihop have a lot of business around 7 am,92
how_busy,how long is the wait at orchids,92
how_busy,what is the wait time at applebee's,92
how_busy,how busy is the cafe at 7:00,92
how_busy,what's the wait at macaroni grill,92
how_busy,can i expect chili's to be busy at 4:30,92
how_busy,how long will the wait time be at the cheese cake factory,92
how_busy,is the mexican place crowded at night,92
how_old_are_you,in what year were you born,140
how_old_are_you,"ai, how long have you been alive",140
how_old_are_you,i am wanting to know how old you are,140
how_old_are_you,how old are you as of today,140
how_old_are_you,how many years do you have,140
how_old_are_you,what is your age again,140
how_old_are_you,i want to know your age,140
how_old_are_you,when was your birth,140
how_old_are_you,are you older than me,140
how_old_are_you,what's your age siri,140
how_old_are_you,how old were you on your last birthday,140
how_old_are_you,what's your age again,140
how_old_are_you,how old are you alexa,140
how_old_are_you,what is your age,140
how_old_are_you,"ai, how many months old are you",140
how_old_are_you,would you tell me your age,140
how_old_are_you,on what day and date of what year were you born,140
how_old_are_you,are you young or old,140
how_old_are_you,tell me your age,140
how_old_are_you,what is your birth date,140
how_old_are_you,how old will you be,140
how_old_are_you,what is the age of the ai,140
how_old_are_you,i'd like to know when you were born,140
how_old_are_you,i'd like to know how old you are,140
how_old_are_you,whats your age range,140
improve_credit_score,what is the best way to keep my credit score from going down,9
improve_credit_score,how can i make my credit score better,9
improve_credit_score,are there ways for me to make my credit score better,9
improve_credit_score,how can i build my credit score,9
improve_credit_score,what are some ways to increase my credit,9
improve_credit_score,what are some ways to raise my credit score,9
improve_credit_score,what are the best ways to build my credit score,9
improve_credit_score,what lowers you credit score,9
improve_credit_score,how can i hurt my credit score,9
improve_credit_score,how do i prevent my credit score from lowering,9
improve_credit_score,give me some ideas of how to avoid my credit score lowering,9
improve_credit_score,tell me if opening a new account will decrease my credit score,9
improve_credit_score,tell me how to improve my credit score,9
improve_credit_score,tell me some things i can do to secure my credit rating,9
improve_credit_score,what steps can i take to make sure my credit score doesn't go down,9
improve_credit_score,what are some tips to build my credit score,9
improve_credit_score,would being late hurt my credit,9
improve_credit_score,what's the best way to build credit,9
improve_credit_score,i want to find out if this will hurt my credit,9
improve_credit_score,how do i keep my credit score from dropping,9
improve_credit_score,how can i raise my credit score,9
improve_credit_score,what do i do to stop my credit score from going lower,9
improve_credit_score,how can i build credit,9
improve_credit_score,what can i do to keep my score from dropping,9
improve_credit_score,my credit score stinks but i don't know how to improve it,9
income,i would like to know what my income is,145
income,what is my current gross salary,145
income,what's my income been for the last 6 months,145
income,what's my total earnings,145
income,what is my pay for this year,145
income,what's my income before taxes,145
income,what's my take home from work,145
income,how much do you make an hour,145
income,can you tell me what i earned,145
income,how much money did i make,145
income,what is my compensation,145
income,calculate how much i earn from my job,145
income,tell me my salary,145
income,would you tell me about my income,145
income,what is my current net salary,145
income,how much do i make at work,145
income,i need to know my salary,145
income,what do i earn on average at my job,145
income,look up how much i earn annually,145
income,what has my income been like,145
income,how much money do i earn,145
income,can i have more information about my income,145
income,how much am i getting paid,145
income,i would like to know what my salary is at this time,145
income,what's my yearly salary,145
ingredient_substitution,are you able to switch butter and oil,71
ingredient_substitution,is almond milk an acceptable substitute for milk,71
ingredient_substitution,could i use olive oil instead of grape seed oil,71
ingredient_substitution,is it okay to switch apples for grapes,71
ingredient_substitution,it is okay to replace water instead of milk,71
ingredient_substitution,would it be a problem to sub chips instead of fries,71
ingredient_substitution,let me swap salt for baking soda,71
ingredient_substitution,can i use a green pepper instead of a red pepper,71
ingredient_substitution,is it ok to use brown sugar instead of powdered sugar,71
ingredient_substitution,can i substitute milk for water,71
ingredient_substitution,can i use regular olive oil instead of virgin,71
ingredient_substitution,"i don't have sour cream, can i use yogurt instead",71
ingredient_substitution,can i substitute butter for margarine,71
ingredient_substitution,is it fine to sub bread flour with all-purpose flour,71
ingredient_substitution,can i swap coconut milk for condensed milk,71
ingredient_substitution,i need to sub sugar for salt,71
ingredient_substitution,can i switch in almond butter for peanut butter,71
ingredient_substitution,can i use almond milk instead of rice milk,71
ingredient_substitution,can i use flour instead of cornstarch to make gravy,71
ingredient_substitution,can i exchange milk for cream in recipes,71
ingredient_substitution,can i use sugar instead of salt,71
ingredient_substitution,can i substitute ketchup for mustard,71
ingredient_substitution,can i substitute lemon juice for vinegar,71
ingredient_substitution,is it okay to switch water for milk,71
ingredient_substitution,will peas work instead of carrots,71
ingredients_list,whare the ingredients for the stir fry,102
ingredients_list,what do you use when you make a chef's salad,102
ingredients_list,which ingredients does gumbo have,102
ingredients_list,can you tell me what ingredients are needed for cinnamon buns,102
ingredients_list,what ingredients are present in marshmallows,102
ingredients_list,i need a list of ingredients required to make lamb stew,102
ingredients_list,i want to make a meat stew what ingredients do i need,102
ingredients_list,what ingredients do i need to make salmon salad,102
ingredients_list,what ingredients are in cake,102
ingredients_list,what do i need to buy to make pierogi,102
ingredients_list,how much flour do i need for a strawberry cake,102
ingredients_list,what are the ingredients to make shepherd's pie,102
ingredients_list,what food items do you put in english breakfast,102
ingredients_list,what is the ingredient list for an omelette,102
ingredients_list,what do you purchase to put in a shepherd's pie,102
ingredients_list,i want to cook a quick breakfast what ingredients do i need,102
ingredients_list,what ingredients are in mashed potatoes,102
ingredients_list,what ingredients do i need to make potato skins,102
ingredients_list,"i am making broccoli cheddar soup, what ingredients do i need",102
ingredients_list,what ingredients are in salsa,102
ingredients_list,what ingredients do you need to make lasagna,102
ingredients_list,what does subway use to make a cold cut combo,102
ingredients_list,what do i need to make chicken salad,102
ingredients_list,tell me the ingredients in pizza,102
ingredients_list,what ingredients are in tacos,102
insurance,how is my insurance coverage,48
insurance,can you tell me what benefits i receive with my insurance,48
insurance,tell me about my insurance benefits,48
insurance,what is the name of the insurance plan i am enrolled in,48
insurance,what's the name of my medical coverage,48
insurance,what is covered under my insurance,48
insurance,what is the name of my insurance plan,48
insurance,what is the definition of my health benefits,48
insurance,"what kind of insurance plan am i enrolled in, please",48
insurance,tell me my health plan,48
insurance,explain my health benefits,48
insurance,can you tell me what is included in my health benefits,48
insurance,"which insurance plan am i enrolled in, please",48
insurance,"i would like to hear a list of my insurance benefits, please",48
insurance,is there an insurance plan for my health,48
insurance,insurance benefit details,48
insurance,where is the list of my insurance benefits,48
insurance,what do my benefits look like,48
insurance,what's my current health care plan,48
insurance,what benefits are available with my insurance,48
insurance,do you know which insurance plan i have,48
insurance,what is the aid i get from these health benefits,48
insurance,insurance benefits,48
insurance,i need to know more about my health plan,48
insurance,what is my health insurance,48
insurance_change,how do i switch to a new insurance plan,5
insurance_change,i must switch to a new insurance plan,5
insurance_change,help me figure out getting new insurance,5
insurance_change,can you tell me how changes on my insurance policy can be made,5
insurance_change,how is new insurance gotten,5
insurance_change,explain how do i get new insurance,5
insurance_change,how can i acquire new insurance,5
insurance_change,i want to get a new car insurance plan,5
insurance_change,can you switch me to a new insurance plan,5
insurance_change,how do i update my insurance,5
insurance_change,how to i change the policy on my insurace,5
insurance_change,i need to get a new motorcycle insurance plan,5
insurance_change,how can i find out about new insurance,5
insurance_change,"i need new insurance, how do i get it",5
insurance_change,i need help to make changes to my insurance policy,5
insurance_change,i need help acquiring new insurance,5
insurance_change,help me switch to a new insurance plan,5
insurance_change,how do i adjust my insurance policy,5
insurance_change,i need new insurance but dont know how to get it,5
insurance_change,how do i alter my insurance policy,5
insurance_change,can i edit my insurance policy,5
insurance_change,i need to switch to a new insurance plan,5
insurance_change,help me find a new auto insurance policy,5
insurance_change,what do i do for new insurance,5
insurance_change,how can i change to new insurance plan,5
interest_rate,where can i locate the pnc account's interest rate,122
interest_rate,what is my credit card interest rate,122
interest_rate,i need the interest rate on my capital one account,122
interest_rate,what interest rate am i getting currently from oak bank,122
interest_rate,how can i figure out the interest rate for my columbia account,122
interest_rate,what kind of interest can i expect with my chase account,122
interest_rate,tell me how to locate the interest rate for my jonah account,122
interest_rate,i need to know my b of a interest rate,122
interest_rate,what interest rate am i getting from citigroup,122
interest_rate,"what's my current interest rate, if you could look",122
interest_rate,what interest rate am i getting from nfcu,122
interest_rate,what interest rate will i get from city national,122
interest_rate,what interest rate am i getting,122
interest_rate,what is the interest rate i can get from the beginning of next year,122
interest_rate,i want to know td banks interest rates,122
interest_rate,can you help me find the interest rate for my sba account,122
interest_rate,will you tell me the interest rate,122
interest_rate,help me determine my interest rate,122
interest_rate,what would the interest rate at wells fargo be,122
interest_rate,how to calculate my interest rate,122
interest_rate,where do i see what interest my mortgage has,122
interest_rate,what's the interest rate for my checking account,122
interest_rate,i must know the interest rate on my bank of america cd account,122
interest_rate,how can i find the interest rate for my red river account,122
interest_rate,what interest rate is bofi giving me on my cd,122
international_fees,will i get charged extra for using my card while in tulsa,99
international_fees,does my card charge if i use it in china,99
international_fees,how much are the foreign transaction fees in brisbane,99
international_fees,i wanna know if my capital one credit card have international transaction fees,99
international_fees,are there any transaction fees associated with my usaa card if i am in south korea,99
international_fees,does my visa have international transaction fees,99
international_fees,"when i am in spain using my cmaden card, is there any transaction fee",99
international_fees,will you charge me if i use my card in japan,99
international_fees,will i be charged extra for using my card in spain,99
international_fees,are there any fees for using my amex in england,99
international_fees,do i have transaction fees when i use my discover card in rome,99
international_fees,are there extra fees for using my card in mexico,99
international_fees,does my amex card use international transaction fees,99
international_fees,what are my chase cards fees for international transactions,99
international_fees,is there a fee associated with use of my card in burkina faso,99
international_fees,does american express charge transaction fees for iceland,99
international_fees,will my mastercard charge me a fee for international transactions,99
international_fees,are there international transactions fees for rainbow card,99
